image_path,plate_text
"140x70_dataset/train/Z35-526-L_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",Z35-526-L
140x70_dataset/train/UMU-508-T_auto_contrast_cutoff0_001_1.jpg,UMU-508-T
140x70_dataset/train/G5F-287-C_downscaleX25_scale0.25_001_1.jpg,G5F-287-C
"140x70_dataset/train/ENE-325-X_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",ENE-325-X
140x70_dataset/train/XB7-613-S_illumination_alpha0.25_beta0_001_1.jpg,XB7-613-S
"140x70_dataset/train/VD8-012-T_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",VD8-012-T
140x70_dataset/train/EYA-617-B_downscaleX25_scale0.25_001_1.jpg,EYA-617-B
140x70_dataset/train/GYL-43-US_motion_blur_kernel_size15_001_1.jpg,GYL-43-US
140x70_dataset/train/CFB-397-A_downscaleX75_scale0.75_001_1.jpg,CFB-397-A
140x70_dataset/train/DGT-686-F_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,DGT-686-F
"140x70_dataset/train/UVE-075-Y_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",UVE-075-Y
140x70_dataset/train/CLE-443-A_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,CLE-443-A
140x70_dataset/train/FWK-410-S_downscaleX75_scale0.75_001_1.jpg,FWK-410-S
140x70_dataset/train/ZFR-349-Y_perspectiveX70_max_tilt0.7_001_1.jpg,ZFR-349-Y
140x70_dataset/train/GTP-92-AH_downscaleX5_scale0.5_001_1.jpg,GTP-92-AH
140x70_dataset/train/VKN-229-S_rotationx25_max_angle25_001_1.jpg,VKN-229-S
140x70_dataset/train/TB1-080-D_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,TB1-080-D
140x70_dataset/train/REC-442-H_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,REC-442-H
140x70_dataset/train/X9Y-742-D_downscaleX25_scale0.25_001_1.jpg,X9Y-742-D
140x70_dataset/train/XXH-663-Z_random_occlusion_min_size45_max_size100_001_1.jpg,XXH-663-Z
140x70_dataset/train/AWJ-954-W_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,AWJ-954-W
140x70_dataset/train/E2Z-393-M_dithering_bits4_001_1.jpg,E2Z-393-M
140x70_dataset/train/DPZ-448-P_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,DPZ-448-P
140x70_dataset/train/M5P-989-S_downscaleX5_scale0.5_001_1.jpg,M5P-989-S
140x70_dataset/train/TMU-320-A_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,TMU-320-A
140x70_dataset/train/BN0-329-J_perspectiveX50_max_tilt0.5_001_1.jpg,BN0-329-J
"140x70_dataset/train/ZA0-749-N_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",ZA0-749-N
140x70_dataset/train/CV7-099-E_perspectiveX50_max_tilt0.5_001_1.jpg,CV7-099-E
140x70_dataset/train/FZH-402-P_rotationx75_max_angle75_001_1.jpg,FZH-402-P
140x70_dataset/train/UMK-639-X_perspectiveX35_max_tilt0.35_001.jpg,UMK-639-X
140x70_dataset/train/HEV-087-H_defocus_blur_kernel_size15_001_1.jpg,HEV-087-H
140x70_dataset/train/U4W-737-T_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,U4W-737-T
140x70_dataset/train/ACL-674-K_downscaleX5_scale0.5_001_1.jpg,ACL-674-K
140x70_dataset/train/WNC-036-W_downscaleX75_scale0.75_001_1.jpg,WNC-036-W
140x70_dataset/train/AAD-382-F_rotationx25_max_angle25_001_1.jpg,AAD-382-F
"140x70_dataset/train/D0X-978-D_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",D0X-978-D
140x70_dataset/train/DCP-787-S_dithering_bits4_001_1.jpg,DCP-787-S
140x70_dataset/train/JXB-637-R_rotationx75_max_angle75_001_1.jpg,JXB-637-R
140x70_dataset/train/VPD-204-Y_random_fog_fog_intensity0.9_001_1.jpg,VPD-204-Y
140x70_dataset/train/Y61-6CF_random_fog_fog_intensity0.9_001_1.jpg,Y61-6CF
"140x70_dataset/train/D4E-036-G_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",D4E-036-G
140x70_dataset/train/GVV-72-SS_downscaleX5_scale0.5_001.jpg,GVV-72-SS
140x70_dataset/train/RHP-999-S_rotationx50_max_angle50_001_1.jpg,RHP-999-S
140x70_dataset/train/WUS-272-T_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,WUS-272-T
140x70_dataset/train/AC1-165-E_perspectiveX35_max_tilt0.35_001.jpg,AC1-165-E
140x70_dataset/train/V2U-343-J_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,V2U-343-J
"140x70_dataset/train/AEL-434-D_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",AEL-434-D
140x70_dataset/train/FZG-989-Y_rotationx75_max_angle75_001_1.jpg,FZG-989-Y
140x70_dataset/train/GPF-75-FL_defocus_blur_kernel_size15_001_1.jpg,GPF-75-FL
140x70_dataset/train/UNM-207-K_defocus_blur_kernel_size15_001_1.jpg,UNM-207-K
140x70_dataset/train/PFL-037-X_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,PFL-037-X
140x70_dataset/train/DHR-256-R_auto_contrast_cutoff0_001_1.jpg,DHR-256-R
140x70_dataset/train/TKM-788-M_rotationx50_max_angle50_001_1.jpg,TKM-788-M
"140x70_dataset/train/CYG-291-S_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",CYG-291-S
"140x70_dataset/train/DJX-777-G_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",DJX-777-G
140x70_dataset/train/LMH-022-R_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,LMH-022-R
"140x70_dataset/train/G8A-726-N_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",G8A-726-N
140x70_dataset/train/VVJ-175-R_random_shadow_opacity0.3_001.jpg,VVJ-175-R
140x70_dataset/train/FKJ-966-X_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,FKJ-966-X
"140x70_dataset/train/W07-VSC_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",W07-VSC
140x70_dataset/train/D5K-325-Z_scaleX50_min_scale0.5_max_scale0.5_001.jpg,D5K-325-Z
140x70_dataset/train/MRE-772-A_scaleX75_min_scale0.75_max_scale0.75_001.jpg,MRE-772-A
140x70_dataset/train/UMZ-816-M_perspectiveX50_max_tilt0.5_001_1.jpg,UMZ-816-M
"140x70_dataset/train/E5Z-745-L_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",E5Z-745-L
140x70_dataset/train/DBL-648-T_defocus_blur_kernel_size15_001_1.jpg,DBL-648-T
140x70_dataset/train/PW2-341-C_auto_contrast_cutoff0_001_1.jpg,PW2-341-C
140x70_dataset/train/VZ1-377-F_illumination_alpha0.25_beta0_001.jpg,VZ1-377-F
140x70_dataset/train/CEW-008-C_rotationx75_max_angle75_001_1.jpg,CEW-008-C
140x70_dataset/train/H0M-515-Z_random_shadow_opacity0.3_001.jpg,H0M-515-Z
140x70_dataset/train/DK4-637-Y_random_shadow_opacity0.3_001_1.jpg,DK4-637-Y
140x70_dataset/train/B71-322-S_downscaleX25_scale0.25_001_1.jpg,B71-322-S
140x70_dataset/train/D38-474-H_iso_noise_intensity25_001.jpg,D38-474-H
140x70_dataset/train/X4K-522-F_rotationx50_max_angle50_001_1.jpg,X4K-522-F
"140x70_dataset/train/LEH-137-D_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",LEH-137-D
140x70_dataset/train/H03-VRV_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,H03-VRV
140x70_dataset/train/KA3-651-C_defocus_blur_kernel_size15_001_1.jpg,KA3-651-C
140x70_dataset/train/Z6V-148-V_motion_blur_kernel_size15_001_1.jpg,Z6V-148-V
140x70_dataset/train/DHV-471-M_auto_contrast_cutoff0_001_1.jpg,DHV-471-M
140x70_dataset/train/Z1F-392-Z_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,Z1F-392-Z
140x70_dataset/train/W3D-085-T_random_fog_fog_intensity0.9_001_1.jpg,W3D-085-T
140x70_dataset/train/M1J-727-S_perspectiveX35_max_tilt0.35_001.jpg,M1J-727-S
140x70_dataset/train/XXP-228-A_perspectiveX35_max_tilt0.35_001_1.jpg,XXP-228-A
140x70_dataset/train/XUP-515-C_motion_blur_kernel_size15_001_1.jpg,XUP-515-C
"140x70_dataset/train/JBA-004-M_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",JBA-004-M
140x70_dataset/train/TJ3-055-H_random_occlusion_min_size45_max_size100_001_1.jpg,TJ3-055-H
140x70_dataset/train/UY0-123-J_perspectiveX50_max_tilt0.5_001_1.jpg,UY0-123-J
140x70_dataset/train/Z5J-686-S_auto_contrast_cutoff0_001_1.jpg,Z5J-686-S
"140x70_dataset/train/DH3-430-B_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",DH3-430-B
"140x70_dataset/train/GJP-94-HG_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",GJP-94-HG
140x70_dataset/train/XXW-791-J_perspectiveX70_max_tilt0.7_001_1.jpg,XXW-791-J
140x70_dataset/train/SF9-796-D_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,SF9-796-D
140x70_dataset/train/GAD-577-J_glass_blur_iterations3_max_offset2_001_1.jpg,GAD-577-J
140x70_dataset/train/EV7-176-N_defocus_blur_kernel_size15_001_1.jpg,EV7-176-N
140x70_dataset/train/AC0-549-S_glass_blur_iterations3_max_offset2_001_1.jpg,AC0-549-S
140x70_dataset/train/UPC-431-E_rotationx25_max_angle25_001_1.jpg,UPC-431-E
140x70_dataset/train/ER1-266-N_glass_blur_iterations3_max_offset2_001_1.jpg,ER1-266-N
140x70_dataset/train/D81-510-K_dithering_bits4_001_1.jpg,D81-510-K
140x70_dataset/train/XW1-002-K_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,XW1-002-K
140x70_dataset/train/YZY-907-X_downscaleX75_scale0.75_001_1.jpg,YZY-907-X
140x70_dataset/train/AD2-551-X_dithering_bits4_001.jpg,AD2-551-X
140x70_dataset/train/VP9-700-X_downscaleX5_scale0.5_001_1.jpg,VP9-700-X
"140x70_dataset/train/YN7-200-Z_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",YN7-200-Z
"140x70_dataset/train/VUR-401-S_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",VUR-401-S
140x70_dataset/train/VB5-174-C_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,VB5-174-C
140x70_dataset/train/Z90-332-Z_downscaleX75_scale0.75_001_1.jpg,Z90-332-Z
140x70_dataset/train/UTC-892-R_random_shadow_opacity0.3_001_1.jpg,UTC-892-R
140x70_dataset/train/VN5-208-X_random_fog_fog_intensity0.9_001_1.jpg,VN5-208-X
140x70_dataset/train/H46-532-N_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,H46-532-N
140x70_dataset/train/ZFR-349-Y_random_fog_fog_intensity0.9_001_1.jpg,ZFR-349-Y
"140x70_dataset/train/PJT-747-X_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",PJT-747-X
140x70_dataset/train/FY1-289-P_channel_dropout_drop_probability0.33_001_1.jpg,FY1-289-P
140x70_dataset/train/GZG-033-E_random_fog_fog_intensity0.9_001_1.jpg,GZG-033-E
140x70_dataset/train/AEX-406-V_glass_blur_iterations3_max_offset2_001.jpg,AEX-406-V
140x70_dataset/train/XVF-293-N_downscaleX25_scale0.25_001.jpg,XVF-293-N
140x70_dataset/train/AAU-571-M_defocus_blur_kernel_size15_001_1.jpg,AAU-571-M
140x70_dataset/train/FTH-250-U_random_snow_intensity0.2_001_1.jpg,FTH-250-U
"140x70_dataset/train/L5G-141-F_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",L5G-141-F
140x70_dataset/train/DMU-192-Z_dithering_bits4_001_1.jpg,DMU-192-Z
140x70_dataset/train/HFH-332-Y_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,HFH-332-Y
140x70_dataset/train/DNB-608-J_dithering_bits4_001_1.jpg,DNB-608-J
140x70_dataset/train/UE0-091-U_downscaleX75_scale0.75_001_1.jpg,UE0-091-U
140x70_dataset/train/FW3-042-S_auto_contrast_cutoff0_001_1.jpg,FW3-042-S
140x70_dataset/train/D28-567-E_random_occlusion_min_size45_max_size100_001.jpg,D28-567-E
140x70_dataset/train/GE4-366-D_downscaleX75_scale0.75_001_1.jpg,GE4-366-D
140x70_dataset/train/FT8-327-T_downscaleX25_scale0.25_001_1.jpg,FT8-327-T
140x70_dataset/train/XUL-512-G_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,XUL-512-G
140x70_dataset/train/R95-356-F_rotationx50_max_angle50_001.jpg,R95-356-F
140x70_dataset/train/RAR-068-Z_defocus_blur_kernel_size15_001_1.jpg,RAR-068-Z
"140x70_dataset/train/ULT-372-M_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",ULT-372-M
140x70_dataset/train/Y3J-174-M_iso_noise_intensity25_001_1.jpg,Y3J-174-M
140x70_dataset/train/FTY-947-F_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,FTY-947-F
140x70_dataset/train/DFP-242-P_iso_noise_intensity25_001_1.jpg,DFP-242-P
140x70_dataset/train/W39-240-C_rotationx25_max_angle25_001_1.jpg,W39-240-C
140x70_dataset/train/VH4-611-J_perspectiveX35_max_tilt0.35_001_1.jpg,VH4-611-J
140x70_dataset/train/LJ5-019-B_glass_blur_iterations3_max_offset2_001_1.jpg,LJ5-019-B
140x70_dataset/train/R0C-926-T_illumination_alpha0.25_beta0_001_1.jpg,R0C-926-T
140x70_dataset/train/PX9-972-W_auto_contrast_cutoff0_001_1.jpg,PX9-972-W
140x70_dataset/train/GWT-04-LS_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,GWT-04-LS
140x70_dataset/train/F4D-562-K_dithering_bits4_001_1.jpg,F4D-562-K
140x70_dataset/train/RZ6-977-P_perspectiveX35_max_tilt0.35_001_1.jpg,RZ6-977-P
140x70_dataset/train/G80-441-L_perspectiveX50_max_tilt0.5_001_1.jpg,G80-441-L
140x70_dataset/train/RJP-100-H_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,RJP-100-H
140x70_dataset/train/Z7N-266-Y_rotationx25_max_angle25_001_1.jpg,Z7N-266-Y
140x70_dataset/train/UGB-216-C_rotationx75_max_angle75_001_1.jpg,UGB-216-C
140x70_dataset/train/XV9-188-Z_downscaleX5_scale0.5_001_1.jpg,XV9-188-Z
140x70_dataset/train/D99-568-Y_random_snow_intensity0.2_001.jpg,D99-568-Y
140x70_dataset/train/Z8C-838-P_glass_blur_iterations3_max_offset2_001_1.jpg,Z8C-838-P
140x70_dataset/train/HM8-564-S_downscaleX75_scale0.75_001_1.jpg,HM8-564-S
140x70_dataset/train/RJA-837-R_defocus_blur_kernel_size15_001_1.jpg,RJA-837-R
140x70_dataset/train/DEY-163-P_motion_blur_kernel_size15_001_1.jpg,DEY-163-P
140x70_dataset/train/FSV-197-P_perspectiveX35_max_tilt0.35_001.jpg,FSV-197-P
140x70_dataset/train/ZG8-963-N_downscaleX75_scale0.75_001_1.jpg,ZG8-963-N
"140x70_dataset/train/REK-117-K_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",REK-117-K
140x70_dataset/train/TJ1-278-V_iso_noise_intensity25_001_1.jpg,TJ1-278-V
140x70_dataset/train/US9-011-R_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,US9-011-R
140x70_dataset/train/E3J-528-L_downscaleX75_scale0.75_001_1.jpg,E3J-528-L
140x70_dataset/train/GNR-13-HT_rotationx50_max_angle50_001_1.jpg,GNR-13-HT
140x70_dataset/train/FBC-455-Y_iso_noise_intensity25_001_1.jpg,FBC-455-Y
140x70_dataset/train/TJN-459-C_motion_blur_kernel_size15_001.jpg,TJN-459-C
140x70_dataset/train/V66-XCB_rotationx75_max_angle75_001_1.jpg,V66-XCB
"140x70_dataset/train/ADU-843-A_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",ADU-843-A
140x70_dataset/train/UN9-993-R_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,UN9-993-R
140x70_dataset/train/N5M-587-M_motion_blur_kernel_size15_001_1.jpg,N5M-587-M
140x70_dataset/train/EHX-801-F_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,EHX-801-F
140x70_dataset/train/D3T-282-P_illumination_alpha0.25_beta0_001_1.jpg,D3T-282-P
140x70_dataset/train/WRF-634-B_illumination_alpha0.25_beta0_001_1.jpg,WRF-634-B
140x70_dataset/train/DLY-760-X_random_snow_intensity0.2_001_1.jpg,DLY-760-X
140x70_dataset/train/EXP-837-J_scaleX25_min_scale0.25_max_scale0.25_001.jpg,EXP-837-J
140x70_dataset/train/PS9-365-W_perspectiveX50_max_tilt0.5_001.jpg,PS9-365-W
140x70_dataset/train/PYT-817-M_dithering_bits4_001.jpg,PYT-817-M
140x70_dataset/train/YLF-885-T_auto_contrast_cutoff0_001_1.jpg,YLF-885-T
140x70_dataset/train/BMZ-011-B_defocus_blur_kernel_size15_001_1.jpg,BMZ-011-B
"140x70_dataset/train/TWC-122-M_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",TWC-122-M
140x70_dataset/train/MX2-499-A_channel_dropout_drop_probability0.33_001_1.jpg,MX2-499-A
"140x70_dataset/train/G2B-615-N_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001.jpg",G2B-615-N
140x70_dataset/train/GY9-01-JP_channel_dropout_drop_probability0.33_001_1.jpg,GY9-01-JP
140x70_dataset/train/G5K-636-E_glass_blur_iterations3_max_offset2_001.jpg,G5K-636-E
"140x70_dataset/train/GHB-10-WZ_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",GHB-10-WZ
140x70_dataset/train/FCZ-948-C_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,FCZ-948-C
140x70_dataset/train/TMY-576-S_glass_blur_iterations3_max_offset2_001.jpg,TMY-576-S
140x70_dataset/train/TJ6-615-G_glass_blur_iterations3_max_offset2_001_1.jpg,TJ6-615-G
140x70_dataset/train/ZA0-749-N_random_shadow_opacity0.3_001.jpg,ZA0-749-N
140x70_dataset/train/HNB-509-R_illumination_alpha0.25_beta0_001.jpg,HNB-509-R
"140x70_dataset/train/V64-546-L_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",V64-546-L
140x70_dataset/train/DKF-236-C_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,DKF-236-C
140x70_dataset/train/WPL-401-E_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,WPL-401-E
140x70_dataset/train/GZG-541-E_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,GZG-541-E
140x70_dataset/train/XUM-303-E_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,XUM-303-E
140x70_dataset/train/B94-TSZ_perspectiveX50_max_tilt0.5_001_1.jpg,B94-TSZ
140x70_dataset/train/HKA-277-M_iso_noise_intensity25_001_1.jpg,HKA-277-M
140x70_dataset/train/ESR-608-M_auto_contrast_cutoff0_001_1.jpg,ESR-608-M
140x70_dataset/train/M5Y-383-A_random_fog_fog_intensity0.9_001_1.jpg,M5Y-383-A
140x70_dataset/train/UVR-498-A_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,UVR-498-A
140x70_dataset/train/ZG3-893-V_random_fog_fog_intensity0.9_001_1.jpg,ZG3-893-V
140x70_dataset/train/GCL-703-B_rotationx25_max_angle25_001_1.jpg,GCL-703-B
140x70_dataset/train/TL6-806-F_rotationx25_max_angle25_001_1.jpg,TL6-806-F
140x70_dataset/train/R0C-926-T_perspectiveX35_max_tilt0.35_001_1.jpg,R0C-926-T
140x70_dataset/train/S04-402-M_random_fog_fog_intensity0.9_001_1.jpg,S04-402-M
140x70_dataset/train/EG6-898-S_glass_blur_iterations3_max_offset2_001_1.jpg,EG6-898-S
140x70_dataset/train/FVS-655-J_illumination_alpha0.25_beta0_001_1.jpg,FVS-655-J
140x70_dataset/train/G1A-612-G_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,G1A-612-G
140x70_dataset/train/G27-730-D_rotationx50_max_angle50_001_1.jpg,G27-730-D
140x70_dataset/train/U0W-147-K_perspectiveX70_max_tilt0.7_001.jpg,U0W-147-K
"140x70_dataset/train/ZGF-464-F_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",ZGF-464-F
140x70_dataset/train/DTL-256-L_glass_blur_iterations3_max_offset2_001_1.jpg,DTL-256-L
140x70_dataset/train/GWW-94-UH_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,GWW-94-UH
140x70_dataset/train/V8V-613-Y_perspectiveX35_max_tilt0.35_001_1.jpg,V8V-613-Y
140x70_dataset/train/DJN-927-E_downscaleX5_scale0.5_001_1.jpg,DJN-927-E
140x70_dataset/train/CY2-490-Y_iso_noise_intensity25_001.jpg,CY2-490-Y
140x70_dataset/train/UKM-181-S_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,UKM-181-S
140x70_dataset/train/DDT-945-P_motion_blur_kernel_size15_001_1.jpg,DDT-945-P
140x70_dataset/train/TJN-777-M_iso_noise_intensity25_001_1.jpg,TJN-777-M
140x70_dataset/train/H09-640-G_downscaleX5_scale0.5_001_1.jpg,H09-640-G
140x70_dataset/train/FRT-453-W_dithering_bits4_001_1.jpg,FRT-453-W
"140x70_dataset/train/VMJ-875-B_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",VMJ-875-B
140x70_dataset/train/K4J-981-C_downscaleX75_scale0.75_001_1.jpg,K4J-981-C
140x70_dataset/train/HLY-231-W_perspectiveX50_max_tilt0.5_001_1.jpg,HLY-231-W
140x70_dataset/train/PND-823-H_iso_noise_intensity25_001.jpg,PND-823-H
"140x70_dataset/train/TK6-742-C_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",TK6-742-C
140x70_dataset/train/VLX-507-L_random_occlusion_min_size45_max_size100_001_1.jpg,VLX-507-L
140x70_dataset/train/AAU-571-M_rotationx75_max_angle75_001_1.jpg,AAU-571-M
140x70_dataset/train/FRJ-133-E_perspectiveX50_max_tilt0.5_001_1.jpg,FRJ-133-E
"140x70_dataset/train/V0D-339-E_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",V0D-339-E
140x70_dataset/train/F7B-332-H_motion_blur_kernel_size15_001_1.jpg,F7B-332-H
140x70_dataset/train/LHV-471-Z_random_shadow_opacity0.3_001.jpg,LHV-471-Z
140x70_dataset/train/TVA-676-F_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,TVA-676-F
140x70_dataset/train/ZEE-300-K_motion_blur_kernel_size15_001_1.jpg,ZEE-300-K
"140x70_dataset/train/VFD-847-X_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",VFD-847-X
140x70_dataset/train/VNC-592-P_channel_dropout_drop_probability0.33_001.jpg,VNC-592-P
140x70_dataset/train/UP5-593-T_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,UP5-593-T
140x70_dataset/train/UB5-770-C_downscaleX25_scale0.25_001_1.jpg,UB5-770-C
"140x70_dataset/train/AF7-791-U_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",AF7-791-U
140x70_dataset/train/NV8-520-T_defocus_blur_kernel_size15_001_1.jpg,NV8-520-T
140x70_dataset/train/XMN-006-F_random_snow_intensity0.2_001.jpg,XMN-006-F
140x70_dataset/train/GS9-63-XT_random_shadow_opacity0.3_001.jpg,GS9-63-XT
140x70_dataset/train/GSM-43-AH_channel_dropout_drop_probability0.33_001_1.jpg,GSM-43-AH
140x70_dataset/train/JYB-115-S_scaleX25_min_scale0.25_max_scale0.25_001.jpg,JYB-115-S
140x70_dataset/train/DKS-873-M_rotationx50_max_angle50_001.jpg,DKS-873-M
140x70_dataset/train/RJT-795-S_defocus_blur_kernel_size15_001_1.jpg,RJT-795-S
140x70_dataset/train/VG1-448-R_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,VG1-448-R
140x70_dataset/train/YNK-372-E_rotationx25_max_angle25_001_1.jpg,YNK-372-E
"140x70_dataset/train/UNT-174-S_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",UNT-174-S
140x70_dataset/train/YYL-076-V_downscaleX5_scale0.5_001_1.jpg,YYL-076-V
140x70_dataset/train/SD9-631-H_iso_noise_intensity25_001_1.jpg,SD9-631-H
140x70_dataset/train/TJS-998-W_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,TJS-998-W
140x70_dataset/train/BCR-299-Y_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,BCR-299-Y
140x70_dataset/train/Y2L-280-D_random_snow_intensity0.2_001_1.jpg,Y2L-280-D
140x70_dataset/train/WP7-093-P_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,WP7-093-P
140x70_dataset/train/FRF-969-H_perspectiveX50_max_tilt0.5_001_1.jpg,FRF-969-H
140x70_dataset/train/PM9-047-F_downscaleX75_scale0.75_001_1.jpg,PM9-047-F
"140x70_dataset/train/GPM-89-GZ_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",GPM-89-GZ
140x70_dataset/train/DMF-787-Y_downscaleX25_scale0.25_001.jpg,DMF-787-Y
140x70_dataset/train/AAY-554-W_dithering_bits4_001_1.jpg,AAY-554-W
140x70_dataset/train/AAC-666-D_rotationx75_max_angle75_001_1.jpg,AAC-666-D
140x70_dataset/train/R29-C2P_illumination_alpha0.25_beta0_001_1.jpg,R29-C2P
140x70_dataset/train/TWC-122-M_dithering_bits4_001_1.jpg,TWC-122-M
140x70_dataset/train/FV1-613-F_dithering_bits4_001_1.jpg,FV1-613-F
140x70_dataset/train/AE3-667-E_iso_noise_intensity25_001_1.jpg,AE3-667-E
"140x70_dataset/train/ET0-949-Z_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",ET0-949-Z
140x70_dataset/train/PVU-769-K_perspectiveX50_max_tilt0.5_001_1.jpg,PVU-769-K
140x70_dataset/train/VMS-100-F_scaleX25_min_scale0.25_max_scale0.25_001.jpg,VMS-100-F
"140x70_dataset/train/DGB-499-G_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",DGB-499-G
140x70_dataset/train/XTB-921-E_downscaleX5_scale0.5_001_1.jpg,XTB-921-E
140x70_dataset/train/FPH-866-Z_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,FPH-866-Z
140x70_dataset/train/M04-FLK_scaleX25_min_scale0.25_max_scale0.25_001.jpg,M04-FLK
140x70_dataset/train/DPP-810-A_dithering_bits4_001_1.jpg,DPP-810-A
140x70_dataset/train/RGX-928-V_random_snow_intensity0.2_001_1.jpg,RGX-928-V
140x70_dataset/train/D6V-302-X_downscaleX5_scale0.5_001.jpg,D6V-302-X
140x70_dataset/train/UPC-533-U_rotationx75_max_angle75_001.jpg,UPC-533-U
140x70_dataset/train/TM2-109-C_downscaleX75_scale0.75_001_1.jpg,TM2-109-C
"140x70_dataset/train/BK8-547-Z_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",BK8-547-Z
